Week,Label,Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,Bus7,Bus8,Bus9,Bus10,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20,Bus21,Bus22,Bus23,Bus24,Bus25,Bus26,Bus27,Bus28,Bus29,Bus30,Bus31,Bus32,Bus33,Bus34,Bus35,Bus36,Bus37,Bus38,Bus39,Bus40,Bus41,Bus42,Bus43,Bus44,Bus45,Bus46,Bus47,Bus48,Bus49,Bus50,Bus51,Bus52,Bus53,Bus54,Bus55,Bus56,Bus57,Bus58,Bus59,Bus60,Bus61,Bus62,Bus63,Bus64,Bus65,Bus66,Bus67,Bus68,Bus69,Bus70,Bus71,Bus72,Bus73,Bus74,Bus75,Bus76,Bus77,Bus78,Bus79,Bus80,Bus81,Bus82,Bus83,Bus84,Bus85,Bus86,Bus87,Bus88,Bus89,Bus90,Bus91,Bus92,Bus93,Bus94,Bus95,Bus96,Bus97,Bus98,Bus99,Bus100,Bus101,Bus102,Bus103,Bus104,Bus105,Bus106,Bus107,Bus108,Bus109,Bus110,Bus111,Bus112,Bus113,Bus114,Bus115,Bus116,Bus117,Bus118,Bus119,Bus120,Bus121,Bus122,Bus123,Bus124,Bus125,Bus126,Bus127,Bus128,Bus129,Bus130,Bus131,Bus132,Bus133,Bus134,Bus135,Bus136,Bus137,Bus138,Bus139,Bus140
1.0,0.0,24.7829419,25.04036871,25.01953656,24.98763147,25.47498323,26.26391801,26.46168432,25.98820454,25.79152855,26.76883846,26.90783671,26.62019313,26.65170634,26.67939274,26.53993238,22.41833604,24.6390967,25.39043153,24.81478951,24.74334824,24.56030185,26.75117903,26.82675315,26.65170634,26.67656448,24.62842383,21.62543997,24.26018604,24.26018604,25.32873436,25.58661756,25.58297561,25.5128999,25.77035573,25.86455062,25.51411553,21.91545458,20.00290399,24.0964352,21.64121971,21.91125696,21.94668063,18.14483721,18.27396172,18.30306342,16.31115178,14.81152855,14.98177248,16.11512258,15.68436376,15.37095725,13.8390355,12.52125689,12.68750018,10.62076234,6.46E-06,6.953258489,3.669896459,4.627148617,3.833635902,4.090253936,6.22069044,10.71947039,11.78877895,12.40640981,13.1222162,13.33722722,13.77303926,14.84976078,13.87131744,14.45756431,14.84331867,26.58757331,29.04017248,30.64018577,29.95607348,29.44785292,29.31262142,29.22710857,33.84990372,30.81192023,29.15952949,8.789535572,9.724438835,2.838739581,2.838739475,-3.999146751,4.405613748,6.960684201,7.590786583,10.18747767,9.148166959,10.20356169,10.14966923,9.423234771,9.160325573,9.065360026,11.2053953,11.37623394,12.62293569,10.68590782,11.73022836,11.54888632,9.925294096,6.20597483,9.395660742,9.630394229,9.986122748,9.98366054,10.02274901,9.589153367,5.103429679,8.118481072,9.448738293,20.08397667,15.56573919,18.34570039,17.21693603,18.78234678,16.42925593,14.43544057,15.86761644,17.00800861,32.26942626,30.87690113,30.97436171,26.99822851,39.54167125,4.350210787,2.140000017,3.165271216,11.92601877,9.273476192,12.30570711,9.776727922,12.53816006,12.6025343,14.54803534,11.36147987,3.795747446
1.0,0.0,24.89423066,25.15080519,25.13040407,25.09869919,25.58489735,26.36267124,26.55201455,26.09377931,25.90225434,26.79692508,26.94165821,26.7146823,26.74750506,26.77594819,26.63204362,22.55451689,24.77973472,25.51735438,24.9723264,24.90192437,24.67612286,26.7511822,26.8606909,26.74750506,26.77321418,24.78682432,21.76439114,24.3808647,24.3808647,25.4458341,25.69992002,25.69122222,25.6212825,25.87596091,25.96727099,25.62250373,22.03549021,20.12718547,24.1810632,21.78411574,22.05612306,22.09532443,18.30960452,18.43638623,18.46347436,16.52171033,15.01904176,15.18965834,16.3497261,15.8565116,15.53213073,14.01535444,12.68458841,12.87292308,10.77242336,1.02E-05,7.053542904,3.720278744,4.692043734,3.887969331,4.1495523,6.301599235,10.81481548,11.89930084,12.55321487,13.19378533,13.41858101,13.86029191,14.95634391,13.97586176,14.57464537,14.97961557,26.63413989,29.04711369,30.67367935,29.99065376,29.45722016,29.31262197,29.22705716,33.84990487,30.83132474,29.15948638,8.961808489,9.8739528,3.11676858,3.116768482,-3.597647319,4.653330449,7.14875799,7.763152832,10.41278333,9.355130506,10.43281822,10.37889583,9.640555741,9.371323844,9.272075652,11.42186853,11.59238781,12.83629428,10.88525075,11.92345506,11.74311169,10.14894214,6.446419581,9.620915909,9.851479491,10.20753185,10.20509388,10.24695561,9.819353189,5.347296936,8.307082178,9.574764849,20.00691219,15.58462345,18.30641706,17.20633795,18.73899263,16.41092676,14.43544059,15.85071942,17.00800862,32.29952215,30.89744985,31.00227491,27.02140681,39.57409177,4.351736531,2.140000019,3.16591761,11.93711169,9.278556936,12.35362704,9.782384041,12.57952071,12.64495602,14.62310319,11.36078452,3.849786309
1.0,0.0,24.98729444,25.24252623,25.22217946,25.1904694,25.67271708,26.43559361,26.61736574,26.17238028,25.98668355,26.81682548,26.96505719,26.78205919,26.81574291,26.84460991,26.69811262,22.6735914,24.88840675,25.61292948,25.09147216,25.02202638,24.77568412,26.75118277,26.88426368,26.81574291,26.84198881,24.90709067,21.89088122,24.49165,24.49165,25.54043904,25.79011817,25.7793968,25.7099523,25.96174366,26.05085608,25.71115225,22.18576078,20.32540053,24.28277021,21.94972714,22.2234278,22.26867252,18.48368527,18.60953089,18.63840747,16.73796348,15.22607877,15.3901331,16.59597171,16.00668006,15.72648493,14.05536873,12.92056245,12.66657411,11.19579992,3.449307166,8.57741406,6.24279356,6.933030167,6.434008942,6.680859256,8.119079883,11.73768256,12.6110218,13.05051604,13.42241305,13.75914652,14.237973,15.19816476,14.25662657,14.79306755,15.19889076,26.68352926,29.05634358,30.74481354,30.0601977,29.47327884,29.31262251,29.22726122,33.84990633,30.87995839,29.15966947,8.827045592,9.753677709,2.942943994,2.942943922,-3.789245408,4.487787654,7.012211383,7.636152626,10.24004557,9.194628573,10.23613993,10.17812894,9.468366865,9.206925644,9.111972461,11.36156481,11.54410695,12.87439169,10.6945678,11.72467504,11.54573151,9.962340464,6.262207094,9.432726955,9.664386169,10.01934295,10.01692315,10.06185577,9.620525013,5.177878182,8.162289622,9.476412454,20.00790668,15.53694352,18.30200348,17.20251704,18.72840517,16.40893466,14.4354406,15.817053,17.00800867,32.37837327,30.94895903,31.08259344,27.09671362,39.65357068,4.355670584,2.140000022,3.169675334,11.96632708,9.289364288,12.49697129,9.79457813,12.73313853,12.80581129,14.93767089,11.40489291,6.405337031
1.0,0.0,25.13532939,25.38973963,25.36925654,25.33721645,25.81515996,26.55678536,26.72637467,26.30112022,26.12398182,26.85048603,27.00482697,26.89507099,26.93016495,26.95980911,26.80872697,22.85026381,25.05971477,25.76646895,25.28058422,25.21243673,24.93065063,26.75118301,26.92416061,26.93016495,26.95731995,25.09746247,22.07407236,24.6571091,24.6571091,25.69110059,25.93736816,25.92419146,25.85513571,26.10454523,26.19111515,25.85632486,22.38363698,20.55257446,24.43000604,22.17283975,22.44854211,22.50008368,18.73165119,18.85483277,18.88292103,17.04810667,15.52922342,15.69044559,16.94444118,16.2500936,15.98514279,14.24591624,13.19061646,12.74554298,11.59413865,5.331222887,9.55623987,7.689557133,8.252508998,7.899311532,8.147826986,9.204782501,12.3436881,13.11281755,13.45667301,13.62434697,14.03357378,14.53826132,15.43700283,14.51534283,15.02770206,15.45007943,26.77716953,29.10403669,30.84550676,30.16084618,29.52618352,29.35073678,29.26535023,33.84990756,30.95890809,29.19766821,8.935383452,9.84607369,3.13976314,3.139763118,-3.475236854,4.657859853,7.136196471,7.748950561,10.37832015,9.320872869,10.36695701,10.3070619,9.599362996,9.335415851,9.238219507,11.54345601,11.73142338,13.10088141,10.79727996,11.81615608,11.63909671,10.09260138,6.414295525,9.564381786,9.792105549,10.14652086,10.1441373,10.19331079,9.751973788,5.341762636,8.282246116,9.556351578,19.92958311,15.53249545,18.25946142,17.18962497,18.67871581,16.38888149,14.43544067,15.78358578,17.00800876,32.48123413,31.03037251,31.18537403,27.18532805,39.76604489,4.361523139,2.140000008,3.172644866,12.00039961,9.303974418,12.62704917,9.810132828,12.86169252,12.93994846,15.19218283,11.4269714,7.875509644
1.0,0.0,25.56836034,25.82816176,25.80286154,25.76583404,26.22879761,26.903999,27.04421387,26.64908905,26.49521972,27.05793359,27.21669211,27.21478667,27.25101331,27.28122683,27.1269725,23.25249073,25.44340217,26.13326897,25.6757933,25.60842728,25.37008562,26.91290177,27.13571611,27.25101331,27.27890671,25.49287781,22.48091376,25.10564706,25.10564706,26.10317089,26.36562509,26.37317345,26.30444847,26.5645306,26.65646978,26.30562767,22.92979749,21.10940087,24.97006648,22.74970943,23.0338297,23.09226734,19.27980791,19.40424603,19.43449782,17.64866897,16.10093138,16.26373663,17.58770082,16.76457804,16.51451828,14.69298271,13.72028751,13.06421601,12.27358109,7.754536573,10.88409092,9.592258733,9.997348783,9.822055011,10.07251197,10.68992823,13.28070028,13.93252346,14.15856319,14.05431003,14.57097853,15.12481676,15.93881563,15.03415471,15.52228501,15.96600153,27.31327893,29.66834456,31.47050248,30.78458609,30.09589271,29.91673565,29.83004255,33.84990774,31.56860279,29.76099726,9.317511712,10.18007822,3.73914597,3.739145942,-2.623173774,5.194945922,7.549843529,8.129191988,10.84764028,9.753929885,10.84389698,10.78379037,10.05410979,9.777377606,9.671013314,12.03165078,12.22361896,13.62128436,11.17901678,12.16790502,11.99593897,10.55306788,6.931616335,10.03263674,10.24671567,10.59986024,10.59758779,10.65540875,10.23261058,5.870412846,8.69867839,9.837694437,19.78740625,15.59590154,18.19046942,17.17267635,18.60512421,16.35643287,14.43544067,15.78889037,17.00800874,33.1119364,31.64289338,31.81860297,27.71424506,40.4968305,4.403878007,2.140000012,3.185808817,12.18886395,9.410186855,12.93889092,9.918023296,13.14595009,13.23507532,15.72653551,11.46148694,9.804144495
1.0,0.0,25.82858029,26.08506458,26.06541584,26.03388751,26.51792638,27.2327168,27.38658637,26.99077718,26.83444042,27.40598469,27.56864884,27.5603228,27.59744894,27.62824088,27.4707409,23.60618294,25.79576954,26.48116192,26.03556793,25.96826412,25.62850991,27.25940892,27.48676493,27.59744893,27.62596011,25.85181545,22.83717957,25.48652438,25.48652438,26.43914431,26.65628682,26.63543938,26.55358409,26.839957,26.94734497,26.52997681,23.45111013,21.67184962,25.46327238,23.30595991,23.59696989,23.66432766,19.83309634,19.95669246,19.98914583,18.27756999,16.7043014,16.86516893,18.27557198,17.29192318,17.07876779,15.11894609,14.30289069,13.27499942,13.08533697,11.57014869,12.73832747,12.48322999,12.59779478,12.73924766,12.98243181,12.88567544,14.58838404,15.03189542,15.03419859,14.5690464,15.24111254,15.85656602,16.51199851,15.64478396,16.0762526,16.53504462,27.78139617,30.1886079,32.06345397,31.37678899,30.62269377,30.44211215,30.35436498,33.84990784,32.14268006,30.28403123,9.617414768,10.44126693,4.22415866,4.22415863,-1.912842267,5.625918352,7.878706266,8.431003723,11.21109534,10.08890833,11.20524374,11.14346013,10.40459792,10.11911381,10.00593671,12.45395906,12.6541573,14.11108315,11.45497907,12.41252397,12.24589482,10.90335093,7.336722224,10.38975791,10.59159074,10.94297607,10.94081428,11.00770194,10.59699055,6.291909661,9.026307621,10.05950964,19.65689062,15.63581893,18.12512409,17.15547436,18.53323476,16.32549256,14.43544068,15.78052086,17.00800873,33.71214098,32.2202044,32.4213546,28.22316284,41.18645402,4.443799164,2.140000014,3.199326883,12.37145222,9.50975312,13.29554825,10.01896994,13.4806954,13.58271316,16.37479791,11.51081724,12.73100391
1.0,0.0,25.81211665,26.06926524,26.05097931,26.02058047,26.5144617,27.26459501,27.42832575,27.02119989,26.85106389,27.45597028,27.62271778,27.60700195,27.64501741,27.67643227,27.51505519,23.57740111,25.81755613,26.51173944,26.06937375,26.00205772,25.6129066,27.30878849,27.54056293,27.6450165,27.67412547,25.88511676,22.80241883,25.41013679,25.41013679,26.42509646,26.64722273,26.61515776,26.53913947,26.80227154,26.89407407,26.52997612,23.19644641,21.32511668,25.17907905,23.11180878,23.41180715,23.48279797,19.69612327,19.82546471,19.85984013,18.32103157,16.79080558,16.95188565,18.39016159,17.23237931,16.99132549,15.19364185,14.41510495,13.47233686,13.3227793,12.08767794,13.0734786,12.91146622,12.99877354,13.17778739,13.42775804,13.22850555,14.64105976,15.03725644,15.10694827,14.37719575,15.01441414,15.5719132,16.19341335,15.42582706,15.85752162,16.37447499,27.50949277,29.91997867,31.82032216,31.04525906,30.38059453,30.1772119,30.08204945,33.84990783,31.86958613,30.00765655,10.36362022,11.0784534,5.545733514,5.544933939,0.179793864,6.778158636,8.744416186,9.225993187,11.80570563,10.64834266,11.83614819,11.78158176,11.00701567,10.70079427,10.56900245,12.88852248,13.07245385,14.41392194,11.87029388,12.72182339,12.5731048,11.51248163,8.311876825,11.04731999,11.20858265,11.53532301,11.53346873,11.61255209,11.27600919,7.38946634,9.851655452,10.63818826,19.10722179,15.61602857,17.81973486,17.05932276,18.18765982,16.16810772,14.43544066,15.55560887,17.00800844,33.64113128,31.94314748,32.09071812,28.18874778,41.31389759,4.479079049,2.139999924,3.264105304,12.52229491,9.71262199,13.31200904,10.2458461,13.47175026,13.54652691,16.03900137,11.83803623,13.17082076
1.0,0.0,25.85312947,26.10488781,26.09076875,26.06446501,26.56583532,27.31930342,27.48267393,27.09196732,26.92928345,27.52181925,27.6928671,27.64431545,27.66684781,27.70472124,27.56583617,23.73081842,25.9331073,26.60536393,26.19517665,26.12919832,25.65642353,27.37493081,27.61075444,27.6659335,27.70252332,26.01261942,22.96819172,25.57354604,25.57354604,26.5195492,26.70285419,26.65122543,26.56337516,26.85288779,26.96054641,26.52997684,23.55682146,21.70724322,25.49154594,23.50885269,23.80763483,23.88650446,20.16906623,20.28908099,20.31459467,18.89739099,17.35867071,17.52111567,19.03687124,17.72559457,17.46176165,15.69382422,14.91253339,13.97859997,13.82046315,12.56853848,13.57652284,13.41427263,13.50341483,13.69806621,13.9641409,13.72181515,15.07212173,15.4811244,15.60183757,14.64044446,15.32915774,15.91561273,16.5529959,15.77940538,16.23664238,16.793389,27.7654426,30.19250444,32.10441265,31.34284953,30.64936192,30.45268099,30.3596611,33.84990789,32.15875982,30.28692385,10.82403665,11.48000032,6.256395662,6.255469173,1.153205541,7.421563596,9.2446179,9.686604494,12.42274624,11.21586098,12.47064971,12.41725967,11.60341681,11.27908587,11.13553354,13.47516812,13.65827218,14.9938988,12.41655486,13.25042118,13.10470075,12.126008,8.954907845,11.66524934,11.81475576,12.14312729,12.14134888,12.22757506,11.91128161,8.026801909,10.3542543,10.9805489,18.93658615,15.682908,17.73344473,17.03661845,18.09730314,16.12500008,14.43544068,15.52506068,17.00800844,33.89649994,32.23357779,32.39968457,28.40768806,41.54062775,4.485471689,2.139999946,3.244643876,12.5842504,9.712621995,13.49243244,10.2521789,13.61383438,13.69420092,16.34945177,11.78379325,13.69123264
1.0,0.0,25.92549043,26.17317071,26.16507418,26.14444383,26.6640129,27.40191915,27.5549314,27.20337053,27.0689757,27.60575777,27.78080933,27.67882424,27.66854491,27.719203,27.62954718,23.99573147,26.11177102,26.7473506,26.38176313,26.31782853,25.7221723,27.45951329,27.69886542,27.6659343,27.7171799,26.20221614,23.2557562,25.92223072,25.92223072,26.71322194,26.82234782,26.74111227,26.624257,26.99012636,27.14290769,26.529977,24.35470823,22.62286093,26.25329849,24.3333795,24.62984279,24.72094822,21.05148513,21.15483818,21.16770761,19.83674864,18.25573695,18.41884575,20.05434719,18.60221876,18.34217041,16.49315651,15.70203404,14.69250488,14.53322718,13.26162373,14.30061708,14.14965667,14.24007308,14.45832708,14.74686634,14.46242658,15.91315735,16.36526353,16.47450439,15.37657741,16.17855829,16.86707023,17.50113641,16.64860714,17.11915195,17.67658583,28.4788439,31.02097017,33.03906027,32.34384394,31.47170989,31.29104163,31.2010921,33.8499079,33.08116331,31.12876113,11.05860147,11.69820409,6.494509435,6.494500628,1.250510094,7.68325363,9.521230331,9.962791377,13.0140973,11.7489772,13.04982946,12.99046781,12.15200485,11.81438645,11.66495564,14.13985373,14.33375592,15.74656059,13.03065567,13.91624691,13.7618215,12.69993747,9.316710752,12.2092183,12.37105314,12.71989212,12.71798664,12.80713435,12.45962764,8.298156408,10.60048251,10.97523685,19.11775478,15.84091189,17.8532816,17.08555653,18.2352225,16.19616012,14.4354407,15.72188395,17.0080088,34.7124578,33.16408646,33.39112326,29.04887211,42.38137361,4.513506316,2.14,3.222764537,12.70589908,9.712621998,13.91002184,10.2328962,13.99510323,14.10687806,17.26092318,11.58485031,14.45136213
1.0,0.0,25.86140038,26.11132667,26.10217713,26.08043121,26.60286148,27.37976141,27.54397734,27.17767062,27.02406074,27.60236194,27.78082448,27.67557597,27.66843389,27.71879333,27.62202349,23.86446585,26.06642688,26.71964755,26.3507249,26.28667305,25.67011794,27.45582325,27.69883422,27.66593418,27.71680123,26.17094747,23.11911043,25.7014131,25.7014131,26.62142178,26.74955227,26.65999579,26.56706161,26.85467806,26.96010098,26.52997691,23.74356358,21.95691345,25.52870944,23.89983338,24.23848536,24.33296888,20.63693952,20.76989249,20.82596081,19.75380733,18.25778035,18.42884022,20.06709861,18.38513959,18.14573276,16.65029022,15.92615906,15.22496133,15.02394433,13.70109273,14.77856483,14.59803545,14.69357334,14.91969824,15.22054592,14.88237251,15.98255888,16.37658502,16.60382727,15.37646988,15.95411809,16.48764972,17.07156535,16.36503528,16.75360353,17.40374306,27.68873461,30.07907638,31.90228535,31.12844981,30.52439607,30.35017326,30.23924252,33.84990796,31.92790613,30.15263923,12.81690717,13.13911839,9.817835643,9.816055532,6.454779777,10.5820863,11.64664602,11.89998017,14.5694063,13.21184443,14.77908074,14.75355284,13.73285075,13.33054888,13.13296077,15.19666076,15.34131363,16.40560619,14.11848116,14.73479938,14.62552072,14.30484871,11.83040016,13.94341134,13.99681567,14.28430255,14.28324019,14.40030024,14.2918144,11.05734999,12.58673976,12.6024317,17.32240479,15.42342844,16.60838509,16.17855433,16.93550156,15.23731833,14.43544068,14.82517214,16.20308714,33.7495615,31.99819618,32.06124134,28.31214994,41.45102197,4.534756912,2.139999799,3.336698047,12.51909253,9.712622029,12.78000833,10.18791438,13.14501826,13.23761397,16.72733316,11.70423687,14.91340362
1.0,0.0,25.94090999,26.18611284,26.18101927,26.16304897,26.69142111,27.44264153,27.59548984,27.25418246,27.11949384,27.66398792,27.84658464,27.70027171,27.66966469,27.72932154,27.66737408,24.07076636,26.19678114,26.81946363,26.4864898,26.42363024,25.73762825,27.51751402,27.76446582,27.66593403,27.72731554,26.30772131,23.33110789,25.97260819,25.97260819,26.75999881,26.85174644,26.75280599,26.63186336,27.00172016,27.15517793,26.5299769,24.41055202,22.65160933,26.27505672,24.42140254,24.72009577,24.8151,21.1864748,21.28869047,21.29841761,20.0788278,18.51109229,18.67426343,20.35610097,18.76767264,18.48437005,16.71259043,15.93065394,14.9633784,14.79612188,13.51995166,14.56845203,14.41503611,14.50641681,14.73476233,15.03359581,14.71298007,16.04458463,16.49252366,16.66757537,15.34874377,16.16369434,16.83720498,17.49160819,16.6670244,17.15372618,17.75927514,28.46526869,30.97607725,32.95954092,32.24834162,31.42492381,31.24499456,31.15510012,33.84990844,33.00659395,31.08300409,11.48923155,12.06768633,7.205545624,7.204900892,2.293655001,8.318573321,10.01251326,10.41673192,13.46567183,12.16860102,13.52943459,13.47462658,12.59835293,12.24527406,12.0848932,14.52097496,14.70895935,16.07998559,13.39110253,14.23390929,14.08667505,13.15561908,9.901390108,12.68333065,12.82620237,13.16782255,13.16605982,13.26202006,12.95305507,8.913521021,11.07544108,11.29931604,18.85355404,15.84675184,17.70502258,17.03893714,18.07241967,16.11736117,14.4354407,15.59280725,17.00800727,34.65622379,33.08704869,33.30089513,29.02734344,42.2988159,4.513382418,2.139999951,3.219463268,12.72404442,9.71262181,13.91413796,10.24636956,13.98018081,14.08783214,17.21823935,11.62911923,14.72802585
1.0,0.0,25.90829958,26.15274913,26.15117016,26.13620157,26.68262216,27.48355501,27.64473209,27.30982854,27.16375513,27.74132345,27.93579953,27.72774416,27.67105992,27.74283926,27.71501863,24.08272306,26.28427245,26.90242378,26.6105459,26.5491847,25.7150593,27.5944628,27.85349719,27.6659343,27.7409249,26.43319235,23.34510239,25.89624736,25.89624736,26.76817096,26.84005575,26.70676941,26.59709721,26.91620169,27.03718738,26.529977,24.07026651,22.32396196,25.79565675,24.27202544,24.61209842,24.71382611,21.08636448,21.2107716,21.26450773,20.30106576,18.79922698,18.97397166,20.67827192,18.88379862,18.64431123,17.19182231,16.46958944,15.810576,15.59658648,14.24381571,15.35213989,15.17021271,15.26805744,15.50938909,15.82643242,15.45290857,16.52654044,16.92605217,17.1733405,15.86916547,16.43254141,16.98249478,17.54369166,16.8375123,17.22229357,17.88728819,27.89670006,30.29960302,32.13230718,31.37412634,30.74183833,30.57440653,30.46182659,33.8499079,32.15009315,30.37394216,13.42440237,13.64873711,10.86880301,10.86714013,7.956853289,11.52292697,12.36521898,12.56169762,15.34991338,13.93589285,15.56465516,15.53818382,14.49640945,14.0735694,13.85844293,15.89464415,16.03089366,17.03899225,14.79757654,15.36872341,15.26679684,15.08731918,12.73012067,14.74253667,14.77648763,15.05653788,15.05559247,15.1824116,15.09878401,11.97016633,13.26424319,13.08849169,16.90315444,15.37863828,16.31088974,15.93382764,16.63425997,14.9930276,14.4354407,14.66652378,15.95790042,33.9372028,32.22084594,32.26986807,28.43761974,41.66498604,4.547196584,2.139999996,3.336831502,12.55139281,9.712622001,12.77755414,10.18091436,13.14131899,13.24580015,17.13447634,11.58000024,15.50318165
1.0,0.0,26.01551969,26.25232837,26.26890385,26.27032652,26.88984189,27.7815334,27.95290011,27.66446805,27.53018527,28.10705982,28.32709262,27.96785041,27.83864539,27.94240115,28.01360394,24.57087009,26.76495942,27.33118486,27.15497733,27.09736849,25.8033887,27.95842454,28.24368458,27.82946772,27.94051285,26.98049571,23.84657466,26.39373308,26.39373308,27.14477289,27.07400526,26.83345149,26.68117167,27.08271447,27.24576617,26.52997701,24.93963813,23.30391925,26.52123852,25.26016862,25.60704478,25.72770277,22.25598265,22.35983698,22.40839528,21.7200825,20.1977962,20.38135289,22.27663222,20.18115176,19.95268908,18.59720876,17.89002775,17.31832756,17.07447528,15.65285006,16.83891901,16.66028385,16.76292742,17.04825183,17.41033029,16.94069304,17.97568198,18.38981181,18.68027877,17.24190032,17.74234284,18.32713129,18.82626955,18.11431938,18.47626602,19.17201276,28.47836827,30.9154137,32.7557311,32.04693299,31.34463012,31.19966412,31.08325762,33.84990813,32.7511075,30.99239792,14.90312281,14.89477622,13.40417915,13.4031032,11.55712228,13.79511594,14.10318726,14.16166855,17.26415675,15.70839833,17.44577431,17.3682147,16.36530399,15.89575677,15.63574895,17.6384802,17.7578402,18.64777849,16.52232434,16.98534737,16.90067511,17.00684492,14.9136954,16.7001174,16.69563697,16.95151413,16.95074001,17.09915466,17.02302503,14.17908834,14.90928252,14.26467262,15.93985646,15.30576191,15.6343194,15.38220258,15.95010577,14.4410115,14.43544068,14.32569284,15.40510872,34.43202878,32.82239579,32.82684746,28.7740858,42.20839521,4.579361155,2.139999923,3.336249669,12.63305114,9.712622016,12.69406374,10.1620089,13.08691392,13.22441188,18.24735383,11.28669961,17.04213698
1.0,0.0,26.20452827,26.43850494,26.49100968,26.52468588,27.32894899,28.5600568,28.80943642,28.50220448,28.32345925,29.02676243,29.28021067,28.82109432,28.66804317,28.76814483,28.87705123,25.29513138,27.64992791,28.21486179,28.12165999,28.06418411,25.91609125,28.87023372,29.19273866,28.65653693,28.74599408,27.94185166,24.53824662,27.07913385,27.07913385,27.83179792,27.53724619,27.07967297,26.85926073,27.37588569,27.5895481,26.52997716,25.71285745,24.20120216,27.22423334,25.87095696,26.12601513,26.08335221,23.29726907,23.39009192,23.45175993,23.05142427,21.51736846,21.70022617,23.8245765,21.37055847,21.17722674,19.89771818,19.22816874,18.70504919,18.44080926,16.98871527,18.23364091,18.0763363,18.18022079,18.51824759,18.92996505,18.35179149,19.38816331,19.81796272,20.13602378,18.64098891,19.05451442,19.66895955,20.0808658,19.36910919,19.69298451,20.39982315,29.12147969,31.5954802,33.39375877,32.74514621,32.0014839,31.88797528,31.76972131,33.84990789,33.37214355,31.677414,16.18125473,15.98110786,15.53612269,15.53537216,14.54557015,15.71313796,15.58001382,15.5205032,18.92331155,17.28460897,19.05946926,19.01250851,18.02026054,17.52134298,17.21714734,19.18689258,19.293189,20.09429545,18.06667065,18.44910168,18.37721054,18.67423694,16.78455852,18.40026953,18.36748348,18.6052226,18.60462993,18.76322226,18.71831705,16.05371101,16.32385386,15.26591709,15.21564386,15.31060549,15.13840097,14.98732953,15.44879281,14.04380739,14.43544068,14.11465629,15.00879442,34.92165397,33.44214677,33.39372029,29.13880887,42.67574127,4.608501258,2.139999865,3.329447005,12.71403374,9.712622025,12.50083573,10.14426935,12.97210039,13.1428662,19.36515535,11.06598325,18.51190915
1.0,0.0,26.19032887,26.42386974,26.47448575,26.50668068,27.30071565,28.5219765,28.77249046,28.45886284,28.27860453,28.98119943,29.23075513,28.79344099,28.65044529,28.75694325,28.84278052,25.24437206,27.59142591,28.16168853,28.05304837,27.99520657,25.90717189,28.82505649,29.1434983,28.63905365,28.74599267,27.87319345,24.48894573,27.03111824,27.03111824,27.78693711,27.50393654,27.058976,26.84367659,27.349337,27.55840179,26.52997718,25.6518814,24.12577835,27.1654936,25.83594586,26.10305191,26.08335212,23.21150713,23.3052215,23.36486574,22.93885311,21.40573056,21.58934607,23.6901351,21.2698926,21.07106931,19.78852064,19.11383275,18.59114106,18.32784743,16.87528627,18.11652344,17.95563306,18.05973818,18.39234948,18.79930244,18.23137986,19.26168466,19.69014184,20.00780278,18.50602506,18.93093849,19.54359366,19.96459581,19.25323467,19.58232756,20.29024432,29.06330528,31.53099465,33.33707761,32.68239899,31.93983183,31.8220812,31.70381654,33.84990789,33.31608819,31.61150287,16.08818986,15.90069938,15.3891267,15.38834988,14.34592168,15.5797547,15.47583447,15.42474618,18.79961331,17.16434616,18.9350163,18.88720556,17.89555105,17.39822661,17.09691718,19.06603403,19.17316315,19.97958658,17.94515693,18.33194322,18.25938946,18.5496455,16.65024672,18.27362936,18.2420275,18.48075309,18.48014895,18.63900584,18.59146286,15.9219143,16.22189255,15.19496516,15.25241317,15.30032652,15.16139515,15.00399244,15.47201323,14.06091782,14.43544067,14.11786213,15.02562517,34.8795338,33.38638715,33.34341185,29.10450345,42.64224365,4.606250276,2.139999829,3.330566291,12.70718395,9.712622033,12.52985902,10.14566733,12.98858756,13.15622204,19.25986488,11.07741742,18.38606183
