Bus,Data,Label,Detection,Window Size,QQ Threshold,Accuracy,Precision,Recall,F1 Score,False Alarm Rate,Expected Delay,Detection Time
Bus119,"[18.98487239, 18.97601332, 19.01635561, 18.98849224, 18.79626255, 18.65754831, 18.5577449, 18.47475851, 18.11997451, 18.10980369, 18.40685269, 18.45787109, 18.23442967, 18.48128518, 18.46129597, 18.54107837, 18.58032672, 18.66250197, 18.69849168, 18.79549622, 19.10191006, 18.99468075, 18.91653872, 18.86633196, 18.75660612, 18.85751255, 18.96762223, 19.02516943, 18.8049147, 18.69853044, 18.69591791, 18.6625215, 18.5978338, 18.57751114, 18.56262427, 18.54994847, 18.52224758, 18.09446221, 17.00096391, 17.31109026, 18.09889355, 18.47806026, 18.57759795, 18.73584374, 18.84526809, 19.07250862, 18.98693741, 18.921432, 18.89167396, 18.90944052, 18.96251064, 19.07516791, 18.85229992, 18.72542773, 18.70719303, 18.71392655, 18.70061926, 18.65486887, 18.63583814, 18.61457992, 18.56236058, 18.39580995, 16.69938674, 18.04685053, 14.95703929, 18.31998223, 18.19728321, 18.62734141, 18.70342858, 18.82737015, 19.09839179, 19.05498873, 19.03001888, 19.03530128, 19.08809128, 18.86451988, 18.77209359, 18.73190101, 18.74449841, 18.76831423, 18.76123873, 18.74818321, 18.71166655, 18.71871256, 18.58399566, 18.12034065, 16.51332713, 16.53639674, 16.86757494, 17.61063969, 18.09572216, 18.66101997, 18.73714297, 18.86747174, 19.0617244, 19.05490599, 19.04367705, 19.10941509, 18.80765413, 18.59802104, 18.3989713, 16.9994905, 16.43851478, 16.0125695, 15.68520199, 15.63196947, 15.64870581, 15.7279904, 15.821433, 15.541489, 15.4238454, 15.50244638, 15.91030912, 17.99933458, 18.12115464, 18.63624847, 18.73776437, 18.92792007, 19.05900742, 19.01498405, 18.99848022, 19.02786854, 18.93495197, 18.70244761, 18.21746875, 18.07902428, 17.53376198, 18.29130811, 17.29854589, 18.22981116, 17.01892287, 16.76073159, 16.40656759, 15.65815017, 15.41872768, 15.42204826, 15.53635402, 15.99751577, 16.81356579, 18.44916467, 18.68978334, 18.73230571, 18.8233827, 18.8892551, 18.90625172, 18.83179064, 18.69506636, 18.25288459, 18.22980265, 16.42959095, 16.19379023, 16.07115947, 15.91004063, 15.74181392, 15.67686373, 15.63559339, 15.57747118, 15.41934511, 15.64917884, 15.54648845, 15.42374771, 15.52970843, 16.23463767, 18.05993627, 18.56457813, 18.71471075, 18.73922849, 18.79336389, 18.80661392, 18.75464143, 18.67452074, 18.16948055, 18.19428326, 16.36869753, 16.50440105, 16.70780098, 18.18636974, 18.2466519, 17.18935085, 16.96794649, 16.46441572, 15.54313142, 15.45318043, 15.42785611, 15.46882625, 15.82288394, 16.68545244, 18.15630101, 18.65683746, 18.72252663, 18.82421842, 18.89768214, 18.93428204, 18.86604951, 18.71729496, 18.5513715, 18.32189131, 18.14108832, 18.45918776, 16.4804514, 16.33896952, 16.2917227, 16.19901394, 16.16866734, 16.05842158, 15.55612752, 15.43171579, 15.51555487, 15.86240432, 16.4063039, 18.27396167, 18.51892622, 18.6993965, 18.76464519, 18.88893934, 19.05899659, 19.0667223, 19.10194645, 18.97077899, 18.77310413, 18.70121499, 18.55588587, 18.1444881, 17.29995325, 16.76831794, 16.66980718, 16.72952986, 16.83578966, 16.62547916, 15.87101468, 15.50618631, 15.54545542, 15.78155095, 16.21380058, 16.79145358, 18.13278142, 18.56490158, 18.70761678, 18.74104097, 18.80837173, 18.84747834, 18.83427609, 18.7790295, 18.69152897, 18.6714937, 18.56512391, 18.23142162, 18.17728189, 18.15643942, 18.12749646, 18.36053215, 18.29566056, 16.81050507, 15.70234836, 15.43430499, 15.42778444, 15.43507823, 15.58942156, 16.24256509, 18.29568399, 18.5334711, 18.65732311, 18.68234172, 18.71243032, 18.71832984, 18.64979234, 18.56995285, 18.29368021, 16.10937179, 15.60516918, 15.58046037, 15.62311301, 15.69823224, 15.74704913, 15.71914996, 15.68937141, 15.50885821, 15.52308625, 17.04224638, 16.34438678, 15.66093465, 15.43543436, 15.5575943, 18.45918776, 18.14475781, 18.56771619, 18.66773469, 18.69843437, 18.68072363, 18.63017524, 18.54056906, 17.16764978, 15.81410303, 15.45192122, 15.42225907, 15.43641153, 15.43320453, 15.42179974, 15.4217972, 15.42586812, 15.42366904, 15.76779435, 17.64965101, 17.48491188, 16.38993231, 15.51549076, 15.47941616, 16.38973097, 18.10062171, 18.53509167, 18.58976091, 18.62323237, 18.64092858, 18.61404462, 18.53406141, 18.00369036, 15.92875919, 15.50133469, 15.42595822, 15.41962975, 15.41869488, 15.42442172, 15.43713078, 15.43223983, 15.44877273, 15.94874117, 17.51247506, 16.37008768, 15.65544449, 15.42215425, 15.6839791, 16.92630542, 18.22068835, 18.59712664, 18.70825619, 18.71285689, 18.73536323, 18.69543237, 18.62660747, 18.12102439, 16.52431454, 16.10137302, 16.02428511, 16.1282586, 16.14078045, 16.27375005, 16.25292519, 16.12943674, 15.91579352, 15.42996295, 15.81461528, 15.60747879, 15.44844627, 15.48294894, 16.03585355, 18.26096943, 18.52190615, 18.64739548, 18.68706063, 18.7171431, 18.7326929, 18.67879547, 18.58958426, 18.36021842, 16.55008168, 16.1572659, 16.27707701, 16.58578521, 16.90864566, 17.98861351, 17.17464939, 17.05511344, 18.01604732, 15.80661894, 15.42165989, 15.45261866, 15.6233847, 16.12536916, 16.86888946, 18.41134659, 18.58191544, 18.68813578, 18.77649793, 18.84971724, 18.88691397, 18.87384431, 18.79819796, 18.69702572, 18.60940464, 18.53722127, 18.40363723, 18.2992875, 18.25310061, 18.00014885, 18.26150692, 17.50260297, 18.25871501, 16.51752664, 15.7821531, 15.97352598, 16.4194627, 17.06148774, 18.36544491, 18.55446064, 18.70727589, 18.78987047, 18.99320906, 19.06491359, 19.03605063, 19.03369593, 19.0703774, 18.88843029, 18.77349536, 18.68757289, 18.68718617, 18.64900914, 18.60475278, 18.54973549, 18.54278431, 18.52657392, 18.1516291, 16.71627093, 15.74252311, 15.82433259, 16.16129743, 16.65152035, 18.3141236, 18.5383216, 18.70603664, 18.77525464, 18.88146321, 19.00047062, 18.99693605, 18.87575644, 18.69710398, 18.52992063, 17.056961, 16.06042676, 15.62916565, 15.50943067, 15.45821314, 15.43280946, 15.4267225, 15.42565278, 15.41970282, 15.56086725, 16.92070831, 16.37000064, 15.578539, 15.41901579, 15.69281442, 16.77333, 18.18841753, 18.57566057, 18.67718219, 18.67159747, 18.66221168, 18.63338114, 18.5467534, 17.99635532, 15.90836584, 15.59279209, 15.53505873, 15.61913423, 15.71171944, 15.80642034, 15.77930209, 15.59079144, 15.44803558, 15.64397291, 17.81928333, 17.82197834, 17.55153955, 15.97112943, 15.85628932, 16.85969641, 18.43197251, 18.58404638, 18.72221675, 18.71962126, 18.79699702, 18.72661595, 18.34387162, 17.91152603, 16.7271856, 15.75751129, 16.99285085, 16.17621801, 16.67719231, 15.88416083, 15.9190069, 16.40691756, 17.59377639, 20.10242802, 18.45918776, 18.45918776, 18.38207879, 17.46718459, 15.84514846, 16.10945381, 17.20592053, 18.0774842, 18.36052215, 18.44095878, 18.71488915, 18.6764211, 18.3319138, 17.91738604, 17.40655462, 17.73775565, 16.38334403, 15.96395195, 16.91267312, 15.92015353, 16.30836405, 16.62911445, 16.50037916, 17.65514643, 18.45918776, 20.62913078, 17.80021811, 16.56785876, 16.05706612, 16.53452303, 17.94700949, 18.57119118, 18.41658844, 18.67229897, 18.71056296, 18.68053818, 18.24873884, 17.84740871, 16.19898545, 16.85432946, 16.04964011, 16.61627425, 16.37603366, 16.47627662, 17.03409158, 16.11963071, 17.02520662, 17.54723439, 20.37308024, 18.83906911, 17.72419397, 16.34218093, 16.74590804, 15.91995876, 16.85613897, 17.90515806, 18.56576239, 18.56402582, 18.34554472, 18.6424527, 18.54701077, 17.99438046, 16.87179194, 16.6456826, 16.75941337, 16.6721443, 17.74761117, 16.12009554, 16.25137815, 16.08659472, 17.7657255, 16.83011177, 17.6261628, 16.37421235, 15.9644753, 15.77940483, 16.52817809, 17.85411133, 17.99259178, 18.63763254, 18.75365165, 18.80233304, 18.90683391, 18.86604138, 18.74561622, 18.74599168, 18.58086539, 18.09553768, 17.28244183, 16.81071998, 17.22401312, 16.67134627, 17.76628478, 16.73520728, 16.18253806, 16.87237195, 16.36164346, 16.45285553, 16.5823825, 15.93311557, 16.59166499, 17.90985585, 18.59589885, 18.72679117, 18.92695218, 18.84369393, 18.97235766, 18.81523968, 18.81228621, 18.49538818, 17.83976023, 17.78011136, 17.74734827, 15.86382325, 16.81894623, 17.7590209, 17.78965664, 16.20464703, 16.085605, 16.79844899, 17.47743189, 16.32867463, 16.0665198, 17.30401999, 17.80577759, 17.5578451, 18.36535816, 18.81911546, 18.94019742, 18.92151248, 18.94421331, 18.94065724, 18.73093879, 18.29151512, 17.21392585, 17.81508409, 17.79889072, 16.36061843, 17.81172687, 16.49183469, 16.37137903, 16.25340157, 17.7473706, 16.73251067, 16.33192246, 15.87690476, 15.55808215, 15.42006386, 15.69944339, 16.6334369, 18.14713281, 18.56265199, 18.66293086, 18.70530848, 18.67472907, 18.68845616, 18.55735335, 17.6134195, 16.19956085, 15.7533353, 15.73848644, 15.81666339, 15.91216994, 16.07957398, 16.09001702, 16.00018785, 15.73914214, 15.42146697, 15.94516102, 15.63752074, 15.4731453, 15.42945992, 15.73183572, 16.78711127, 18.17684803, 18.62011017, 18.71726397, 18.74546043, 18.77939869, 18.76966041, 18.6913052, 18.58421946, 18.47169366, 18.32773119, 17.20021647, 17.00558316, 16.72451149, 16.71741609, 16.70852144, 16.65445612, 16.48643746, 15.77720367, 15.57073706, 15.99291216, 16.53593283, 18.23209751, 18.11995243, 18.54114264, 18.68529388, 18.76218734, 18.94803205, 19.0729825, 19.03333734, 19.02704404, 19.05912554, 18.97875593, 18.77605557, 18.70856798, 18.56960058, 18.51506896, 18.42304725, 18.36905831, 18.10109243, 18.09579916, 18.08191861, 17.03888793, 16.3178734, 16.49376098, 16.68122911, 17.95832662, 18.45918776, 18.14170902, 18.59504159, 18.69691428, 18.7487502, 18.71456611, 18.7151748, 18.72601963, 18.71325481, 18.61497472, 18.18661855, 17.690523, 17.06596852, 16.68474814, 16.56551151, 16.49063499, 16.41420793, 16.27774297, 15.95975827, 15.44154527, 15.58636349, 15.57367245, 15.45980012, 15.41721377, 15.57203189, 16.26951994, 18.27825714, 18.19122985, 18.55533922, 18.58587795, 18.62126623, 18.60562769, 18.58339659, 18.54520294, 18.18904234, 18.09598777, 18.28806587, 17.29166319, 18.24271317, 17.28973448, 18.26791657, 17.14666481, 17.89177485, 15.66893485, 15.45490936, 15.44473303, 15.42477498, 15.52672425, 16.08631192, 17.14012103, 18.19264178, 18.57368562, 18.62587384, 18.65608189, 18.6654103, 18.67525404, 18.59268344, 18.45078496, 17.97490763, 16.38836541, 15.91322176, 15.63057979, 15.55469053, 15.69350858, 15.91732582, 15.97013807, 15.7891273, 15.4417869, 15.57966891, 15.49739541, 15.41863931, 15.55309774, 16.21481076, 17.47216902, 18.53022619, 18.66548, 18.70708488, 18.72774412, 18.73249108, 18.687462, 18.65100106, 18.43865583, 16.96103745, 16.34235194, 16.15294175, 16.00755575, 15.99544837, 15.92148048, 15.85556501, 15.70656383, 15.51102592, 15.4887271, 17.46170854, 16.93912752]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24,0.01,0.2079207920792079,0.2079207920792079,1.0,0.3442622950819672,0.0,0.0,0
