Bus,Data,Label,Detection,GLR Threshold,Accuracy,Precision,Recall,F1 Score,False Alarm Rate,Expected Delay,Detection Time,Change Magnitude
Bus135,"[9.359085105, 9.35216405, 9.37684152, 9.632087133, 9.779179051, 9.844694284, 9.985901581, 10.07217611, 10.25295789, 10.25378099, 10.11802189, 10.07730322, 10.24144479, 10.0610229, 10.07140381, 10.00677881, 9.958263087, 9.836946223, 9.793312685, 9.776114644, 9.409837454, 9.356084407, 9.310187612, 9.267669401, 10.135342925, 9.259610661, 9.342563943, 9.552360663, 9.776449883, 9.789238871, 9.802969625, 9.8373446, 9.937431728, 9.961603387, 9.979321237, 9.994748212, 10.03331277, 10.25349137, 10.18847036, 10.19448215, 10.25287103, 10.05838725, 9.961049114, 9.791525548, 9.758418606, 9.391681946, 9.349815243, 9.313467554, 9.290807442, 9.304779256, 9.338558815, 9.39462493, 9.763259987, 9.784455618, 9.794705396, 9.79758007, 9.797778266, 9.840696594, 9.8691844, 9.903423309, 9.979681044, 10.12268657, 10.18223336, 10.2621025, 10.135342925, 10.18218826, 10.24544935, 9.881386514, 9.782025121, 9.768714951, 9.418081899, 9.385475418, 9.37270371, 9.375292044, 9.401918161, 9.754329265, 9.779363893, 9.782070564, 9.778413842, 9.771871169, 9.7710639, 9.772600134, 9.77949107, 9.795808375, 9.953914294, 10.25196982, 10.1770801, 10.17778416, 10.18586886, 10.2001143, 10.20644301, 9.833838025, 9.782838103, 9.755829812, 9.501864845, 9.393287936, 9.388778944, 9.441186682, 9.775108189, 9.937441584, 10.12065101, 10.18838897, 10.17538871, 10.16395417, 10.15404381, 10.15254533, 10.15283762, 10.15490454, 10.15761767, 10.14898664, 10.14207624, 10.14756692, 10.1611282, 10.26223163, 10.25085519, 9.867876037, 9.7797482, 9.668355631, 9.389045065, 9.369192138, 9.360427313, 9.376441945, 9.659282965, 9.799096925, 10.24411308, 10.25397353, 10.19892809, 10.214566, 10.1945956, 10.2332221, 10.18943835, 10.18428211, 10.17524239, 10.1541786, 10.14046501, 10.14314246, 10.1505677, 10.16429959, 10.18544057, 10.07374501, 9.796757707, 9.77818975, 9.769413625, 9.722397708, 9.707950435, 9.7688742, 9.788566809, 10.23677308, 10.23326755, 10.17556419, 10.17005579, 10.1667607, 10.16185213, 10.1569736, 10.15501656, 10.15374943, 10.15175828, 10.14122191, 10.12905794, 10.13308815, 10.13953891, 10.14982973, 10.17086716, 10.2549161, 9.976649613, 9.795977144, 9.780187686, 9.775686646, 9.774740303, 9.782003739, 9.820430027, 10.24811483, 10.23210832, 10.17405693, 10.17781709, 10.18328323, 10.23535229, 10.23218158, 10.1927226, 10.18817953, 10.17638455, 10.14986732, 10.13660488, 10.13894714, 10.14591567, 10.15854595, 10.18222132, 10.24823715, 9.840457715, 9.787277987, 9.769468456, 9.741044387, 9.697770329, 9.754455539, 9.791197517, 9.992998165, 10.18344494, 10.23761646, 10.135342925, 10.17716341, 10.17385857, 10.17315268, 10.17053627, 10.16945718, 10.16609798, 10.1511844, 10.14351202, 10.14872745, 10.15992302, 10.17493618, 10.23046715, 10.03078591, 9.798829153, 9.780344402, 9.735977851, 9.506620109, 9.399052001, 9.431098783, 9.62207441, 9.78060954, 9.801215517, 9.987587606, 10.24998629, 10.1940913, 10.18365423, 10.18100515, 10.18247112, 10.18466832, 10.17939008, 10.15706266, 10.14674607, 10.14892272, 10.15639963, 10.17001974, 10.18470718, 10.25017051, 9.976526576, 9.798774107, 9.782200459, 9.774751563, 9.763183615, 9.766648003, 9.78012161, 9.790431059, 9.823252617, 9.976323671, 10.24311004, 10.24683792, 10.24826529, 10.2503239, 10.14820524, 10.21081451, 10.18477904, 10.1534795, 10.13807705, 10.13888422, 10.14345132, 10.1515614, 10.17092379, 10.20941513, 10.01773365, 9.84424879, 9.797371364, 9.791721192, 9.792111354, 9.807376369, 9.970976929, 10.21824903, 10.16639834, 10.15186322, 10.15177607, 10.1531279, 10.15476673, 10.15579128, 10.15501931, 10.15416494, 10.14765271, 10.13360735, 10.52937879, 10.43423648, 10.12832785, 10.13814504, 10.15089368, 10.135342925, 10.24925242, 9.973083486, 9.829661071, 9.805807985, 9.808177942, 9.898647715, 10.00694003, 10.19160279, 10.15710447, 10.14453559, 10.13978055, 10.13809376, 10.13840258, 10.13985834, 10.141839, 10.14225185, 10.13955661, 10.15333013, 10.72332533, 10.58017794, 10.2083031, 10.13411634, 10.14665841, 10.17449596, 10.2526972, 10.01497197, 9.947217882, 9.908440013, 9.885711752, 9.91892268, 10.01585614, 10.26039797, 10.159673, 10.14679281, 10.14234782, 10.14129807, 10.14098124, 10.13944329, 10.13813456, 10.13853721, 10.13703324, 10.14623135, 10.59470808, 10.43950285, 10.12872351, 10.13979608, 10.15436872, 10.18739153, 10.24401524, 9.938470678, 9.801609145, 9.791434682, 9.789570289, 9.792957066, 9.890955811, 10.2516769, 10.17749293, 10.1664467, 10.1646957, 10.1678846, 10.16833639, 10.17197438, 10.17142546, 10.16780299, 10.16125233, 10.14286326, 10.12759573, 10.13066034, 10.1369673, 10.14634421, 10.16494572, 10.23134755, 10.03368123, 9.859773798, 9.795508628, 9.789470472, 9.788899692, 9.796454253, 9.947357526, 10.15274035, 10.17802246, 10.16789182, 10.17183891, 10.17967201, 10.18705907, 10.26035379, 10.19196705, 10.18953474, 10.26406497, 10.15636991, 10.14128269, 10.14449592, 10.15200494, 10.16745471, 10.18611142, 10.1071777, 9.956320897, 9.79083641, 9.783361672, 9.760439073, 9.747492542, 9.751554814, 9.778253477, 9.793531818, 9.924190788, 10.01188009, 10.11612693, 10.20914758, 10.23192069, 10.2605378, 10.23140277, 10.19767857, 10.23160104, 10.1761398, 10.15494518, 10.16132988, 10.17469845, 10.18964276, 10.14617552, 9.989110506, 9.800590571, 9.77792407, 9.589054839, 9.396752546, 9.384389002, 9.383734874, 9.400648459, 9.747777064, 9.785094634, 9.793598615, 9.803894815, 9.85128023, 9.913933303, 9.995874531, 10.00492625, 10.0275117, 10.24910046, 10.18253792, 10.15472615, 10.15753867, 10.16845635, 10.1811768, 10.18692815, 10.01179957, 9.799024058, 9.77802921, 9.743308561, 9.580308724, 9.597411795, 9.752102501, 9.795167626, 10.02171232, 10.18926251, 10.16451537, 10.15163225, 10.14745291, 10.14494017, 10.14323343, 10.14258445, 10.14246311, 10.14076927, 10.13218716, 10.52374957, 10.42337219, 10.13178001, 10.14073569, 10.15458756, 10.18436981, 10.24618153, 9.963808147, 9.820247715, 9.801944213, 9.800888653, 9.896788329, 9.998984574, 10.26070002, 10.15982664, 10.15133478, 10.15061992, 10.15366132, 10.15622071, 10.15903213, 10.15817047, 10.15243332, 10.14452028, 10.12875234, 10.7609136, 10.70832224, 10.48007028, 10.13264546, 10.14561829, 10.17328578, 10.23333439, 10.08078843, 10.02888552, 9.997685926, 10.00754961, 10.03674666, 10.26041773, 10.1843751, 10.15403653, 10.13968128, 10.14086088, 10.12957954, 10.13037125, 10.15503669, 10.19392566, 10.19850904, 10.53621215, 10.135342925, 10.135342925, 10.135342925, 10.135342925, 10.53611066, 10.13392354, 10.15344467, 10.18178975, 10.22354265, 10.25697427, 10.24446434, 10.04998338, 10.07774555, 10.26195131, 10.19148875, 10.16873923, 10.15990073, 10.14173905, 10.13352742, 10.15492427, 10.15968631, 10.13524405, 10.13905248, 10.1373105, 10.61498072, 10.135342925, 10.135342925, 10.69470876, 10.18997414, 10.14051169, 10.16121667, 10.19344385, 10.15833111, 10.24937502, 10.04186913, 10.04059756, 10.06815723, 10.2609052, 10.18352043, 10.15124698, 10.14409586, 10.13087356, 10.1813361, 10.18982543, 10.13223033, 10.14115336, 10.13824497, 10.14311125, 10.47867984, 10.135342925, 10.135342925, 10.6290587, 10.4167955, 10.14009596, 10.14928667, 10.1748343, 10.19686379, 10.17141966, 10.1042007, 10.25177492, 10.10329622, 10.16232554, 10.19727111, 10.17537451, 10.15979198, 10.15617417, 10.15460594, 10.16322378, 10.1544769, 10.15611523, 10.1544324, 10.16352362, 10.14409738, 10.47863507, 10.23818749, 10.13325604, 10.13906212, 10.15449903, 10.18028058, 10.20024489, 10.10026766, 10.02224986, 9.977990065, 9.849175507, 9.865387112, 9.95599133, 10.02059509, 10.0958528, 10.22422626, 10.18410668, 10.17001865, 10.16611693, 10.15916867, 10.16546916, 10.158144, 10.15394666, 10.14915487, 10.20112252, 10.13623119, 10.14477511, 10.14803429, 10.16713756, 10.1972982, 10.0834756, 9.982162269, 9.849172018, 9.822051052, 9.839371121, 9.832446386, 10.00588475, 10.19338919, 10.18193401, 10.16601074, 10.1615327, 10.14643711, 10.15288672, 10.16239193, 10.16566998, 10.15614601, 10.1522839, 10.14451939, 10.54104936, 10.39109782, 10.13483918, 10.15299098, 10.16863439, 10.19074281, 10.25338325, 9.979398974, 9.843951474, 9.827820066, 9.810373221, 9.837065947, 9.963133801, 10.25911019, 10.18186861, 10.17222045, 10.16868409, 10.16121294, 10.17315963, 10.16328165, 10.15966814, 10.15698335, 10.16307349, 10.14356563, 10.41889483, 10.1609017, 10.13256341, 10.14025718, 10.15453119, 10.18083314, 10.24921317, 9.979299952, 9.837584498, 9.803145195, 9.799761555, 9.806312504, 9.98585628, 10.19996387, 10.16889851, 10.15527453, 10.15587507, 10.15892712, 10.16173097, 10.16650041, 10.16675108, 10.16396557, 10.15522521, 10.1407911, 10.15893983, 10.12901482, 10.13542227, 10.14268872, 10.1549394, 10.18440993, 10.24715656, 9.895711421, 9.793215769, 9.784639286, 9.780750715, 9.783345507, 9.792503867, 9.95371581, 10.06697735, 10.17903617, 10.19248963, 10.18898179, 10.18344061, 10.18319478, 10.18283949, 10.1812582, 10.17673584, 10.15602353, 10.15024199, 10.16318531, 10.17812757, 10.23312938, 10.25124004, 10.0069063, 9.803975756, 9.78047508, 9.646978011, 9.398302194, 9.379089832, 9.376232199, 9.393280843, 9.60229413, 9.778720561, 9.799569406, 9.971011932, 10.03874809, 10.09904391, 10.14298642, 10.25272129, 10.2530251, 10.25401741, 10.18941928, 10.17311145, 10.17735516, 10.18242045, 10.26144707, 10.135342925, 10.24813557, 9.923472906, 9.793590438, 9.784845015, 9.782675253, 9.779318138, 9.784240615, 9.793263285, 9.895559559, 10.24572097, 10.2020234, 10.19047914, 10.18274255, 10.17970908, 10.17780609, 10.17581832, 10.17244805, 10.16309921, 10.14424252, 10.13159525, 10.1321336, 10.13643958, 10.14193225, 10.15198264, 10.17196059, 10.22967974, 10.24563019, 9.988036429, 9.951697149, 9.903208083, 9.928555671, 9.954732932, 10.0009636, 10.24635465, 10.25286422, 10.21773599, 10.19465164, 10.23243226, 10.19479711, 10.23080791, 10.19175525, 10.26607379, 10.15278946, 10.13630911, 10.1371595, 10.14228885, 10.14896767, 10.16647486, 10.19146307, 10.24611223, 9.966156442, 9.904497181, 9.806115442, 9.80380617, 9.806675296, 9.943739168, 10.08098239, 10.26222986, 10.1740254, 10.16039064, 10.15214148, 10.1501527, 10.15398216, 10.16118658, 10.16318706, 10.15757961, 10.14395643, 10.13167687, 10.13471985, 10.14090814, 10.15075906, 10.1702337, 10.19782029, 10.02285024, 9.828582529, 9.789909333, 9.783628601, 9.783836545, 9.790480489, 9.850343823, 10.08648276, 10.18780284, 10.17342334, 10.16868428, 10.16472378, 10.16438512, 10.16228396, 10.16027588, 10.15540075, 10.14801631, 10.13480407, 10.56921105, 10.52522652, 10.18610969, 10.13453065, 10.14502043, 10.16810467, 10.23137669, 10.06664331, 9.990997582, 9.952420906, 9.941552002, 9.966305371, 10.24414054, 10.19390233, 10.16885881, 10.15241845, 10.14706507, 10.14736105, 10.14929096, 10.14939775, 10.14935199, 10.14802986, 10.14530583, 10.13620807, 10.43559225, 10.14393613, 10.13510469, 10.14469985, 10.16330085, 10.19226789, 10.24402128, 9.879652243, 9.792288172, 9.784276048, 9.782491689, 9.784964781, 9.797606021, 9.976196625, 10.25067108, 10.19000854, 10.17532304, 10.16651519, 10.16392626, 10.16569136, 10.16669159, 10.16606747, 10.15901531, 10.14532974, 10.13622228]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1000,0.495906432748538,0.2804674457429048,1.0,0.4380704041720991,0.0,256.0,256,0.0082749150000012
